Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
m7g.16xlarge,m7g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.6,256,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,3.264 USD per Hour,3.389 USD per Hour,3.9552 USD per Hour,3.376 USD per Hour,true,false
m1.xlarge,m1,xlarge,"ap-southeast-2a, ap-southeast-2b",false,false,false,xen,4,x86_64,4,-,1,-,,15,1680,true,hdd,4,supported,supported,High,unsupported,4,15,0,-,"partition, spread",0,0,-,unsupported,"ebs, instance-store",-,-,-,false,1000,8000,125,1000,8000,125,0.747 USD per Hour,0.467 USD per Hour,0.567 USD per Hour,0.525 USD per Hour,-,false,false
c6i.16xlarge,c6i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,128,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,6.496 USD per Hour,3.552 USD per Hour,3.677 USD per Hour,4.2432 USD per Hour,3.664 USD per Hour,true,true
c1.medium,c1,medium,"ap-southeast-2a, ap-southeast-2b",false,false,false,xen,2,"i386, x86_64",2,-,1,-,,1.7,350,true,hdd,1,supported,unsupported,Moderate,unsupported,2,6,0,-,"partition, spread",0,0,-,unsupported,"ebs, instance-store",-,-,-,false,0,0,0,0,0,0,0.266 USD per Hour,0.164 USD per Hour,0.264 USD per Hour,0.193 USD per Hour,-,false,false
x2iedn.metal,x2iedn,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,4096,3800,true,ssd,2,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,80000,260000,10000,80000,260000,10000,44.57 USD per Hour,38.682 USD per Hour,38.807 USD per Hour,39.9108 USD per Hour,38.906 USD per Hour,true,false
r3.2xlarge,r3,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.5,61,160,true,ssd,1,supported,supported,High,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,1000,8000,125,1000,8000,125,1.25 USD per Hour,0.798 USD per Hour,0.898 USD per Hour,0.915 USD per Hour,-,false,false
r7i.8xlarge,r7i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.2,256,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,4.0088 USD per Hour,2.5368 USD per Hour,2.6618 USD per Hour,2.8824 USD per Hour,2.5928 USD per Hour,false,false
c5a.xlarge,c5a,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.3,8,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,400,1600,50,3170,13300,396.25,0.384 USD per Hour,0.2 USD per Hour,0.256 USD per Hour,0.258 USD per Hour,0.207 USD per Hour,false,false
m7gd.8xlarge,m7gd,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,128,1900,true,ssd,1,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,-,2.147 USD per Hour,2.272 USD per Hour,2.4926 USD per Hour,2.203 USD per Hour,false,false
inf1.2xlarge,inf1,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",2.5,16,0,-,-,0,supported,default,Up to 25 Gigabit,required,4,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,1190,6000,148.75,4750,20000,593.75,-,0.453 USD per Hour,0.578 USD per Hour,0.568 USD per Hour,0.467 USD per Hour,false,false
i7ie.48xlarge,i7ie,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96",2,"1,2",3.6,1536,120000,true,ssd,16,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,38.7504 USD per Hour,29.9184 USD per Hour,30.0434 USD per Hour,31.7616 USD per Hour,30.2544 USD per Hour,true,false
m7g.8xlarge,m7g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,128,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,-,1.632 USD per Hour,1.757 USD per Hour,1.9776 USD per Hour,1.688 USD per Hour,false,false
t3a.medium,t3a,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,4,0,-,-,0,supported,default,Up to 5 Gigabit,required,3,6,6,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,350,2000,43.75,2085,11800,260.625,0.0659 USD per Hour,0.0475 USD per Hour,0.1038 USD per Hour,0.0763 USD per Hour,0.051 USD per Hour,false,false
c6id.16xlarge,c6id,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,128,3800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,7.1776 USD per Hour,4.2336 USD per Hour,4.3586 USD per Hour,4.9248 USD per Hour,4.3456 USD per Hour,true,true
c4.large,c4,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,x86_64,1,1,2,"1,2",2.9,3.75,0,-,-,0,supported,default,Moderate,unsupported,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,500,4000,62.5,500,4000,62.5,0.222 USD per Hour,0.13 USD per Hour,0.23 USD per Hour,0.159 USD per Hour,0.134 USD per Hour,false,false
m5zn.3xlarge,m5zn,3xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,12,x86_64,6,"2,4,6",2,"1,2",4.5,48,0,-,-,0,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,4750,20000,593.75,4750,20000,593.75,1.791 USD per Hour,1.239 USD per Hour,1.364 USD per Hour,1.3686 USD per Hour,1.26 USD per Hour,false,false
c7i.metal-24xl,c7i,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.2,192,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,30000,120000,3750,30000,120000,3750,10.0104 USD per Hour,5.5944 USD per Hour,5.7194 USD per Hour,6.6312 USD per Hour,5.7624 USD per Hour,true,false
t2.large,t2,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,x86_64,2,-,1,-,2.3,8,0,-,-,0,supported,unsupported,Low to Moderate,unsupported,3,12,12,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,0,0,0,0,0,0,0.1448 USD per Hour,0.1168 USD per Hour,0.2168 USD per Hour,0.1456 USD per Hour,0.1203 USD per Hour,false,false
i8g.4xlarge,i8g,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.8,128,3750,true,ssd,1,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,-,1.6456 USD per Hour,1.7706 USD per Hour,1.8184 USD per Hour,1.6736 USD per Hour,false,false
m8i-flex.16xlarge,m8i-flex,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.9,256,0,-,-,0,supported,default,Up to 30 Gigabit,required,16,64,64,true,"partition, spread",0,0,true,supported,ebs,-,-,-,true,10000,40000,1250,20000,80000,2500,6.81888 USD per Hour,4.02208 USD per Hour,4.14708 USD per Hour,4.71328 USD per Hour,4.13408 USD per Hour,false,true
c8gn.xlarge,c8gn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,8,0,-,-,0,supported,default,Up to 40 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,10000,312.5,10000,40000,1250,-,0.3094 USD per Hour,0.3657 USD per Hour,0.367 USD per Hour,0.3164 USD per Hour,false,true
r6id.32xlarge,r6id,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,1024,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,17.024 USD per Hour,11.136 USD per Hour,11.261 USD per Hour,12.3648 USD per Hour,11.36 USD per Hour,true,true
m6i.16xlarge,m6i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,256,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,20000,80000,2500,20000,80000,2500,6.784 USD per Hour,3.84 USD per Hour,3.965 USD per Hour,4.5312 USD per Hour,3.952 USD per Hour,true,true
c6in.8xlarge,c6in,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.5,64,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,25000,100000,3125,25000,100000,3125,3.8408 USD per Hour,2.3688 USD per Hour,2.4938 USD per Hour,2.7144 USD per Hour,-,true,true
r5.large,r5,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,650,3600,81.25,4750,18750,593.75,0.243 USD per Hour,0.151 USD per Hour,0.207 USD per Hour,0.18 USD per Hour,0.155 USD per Hour,false,false
c7i.xlarge,c7i,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.2,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.4171 USD per Hour,0.2331 USD per Hour,0.2894 USD per Hour,0.2907 USD per Hour,0.2401 USD per Hour,false,false
r6a.8xlarge,r6a,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"4,6,8,10,12,14,16",2,"1,2",3.6,256,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,3.6464 USD per Hour,2.1744 USD per Hour,2.2994 USD per Hour,2.52 USD per Hour,2.2304 USD per Hour,false,false
r5d.4xlarge,r5d,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.1,128,600,true,ssd,2,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,4750,18750,593.75,4750,18750,593.75,2.128 USD per Hour,1.392 USD per Hour,1.517 USD per Hour,1.565 USD per Hour,1.42 USD per Hour,false,false
c6gn.12xlarge,c6gn,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,96,0,-,-,0,supported,default,75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,28500,120000,3562.5,28500,120000,3562.5,-,2.712 USD per Hour,2.837 USD per Hour,3.2304 USD per Hour,2.796 USD per Hour,true,false
c6a.12xlarge,c6a,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,16,24",2,"1,2",3.6,96,0,-,-,0,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,4.6056 USD per Hour,2.3976 USD per Hour,2.5226 USD per Hour,2.916 USD per Hour,2.4816 USD per Hour,true,false
r5dn.large,r5dn,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,16,75,true,ssd,1,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,650,3600,81.25,4750,18750,593.75,0.296 USD per Hour,0.204 USD per Hour,0.2603 USD per Hour,0.2328 USD per Hour,0.2075 USD per Hour,false,false
m7gd.medium,m7gd,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.6,4,59,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,-,0.0671 USD per Hour,0.1234 USD per Hour,0.0815 USD per Hour,0.0688 USD per Hour,false,false
r7gd.medium,r7gd,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.6,8,59,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,-,0.0783 USD per Hour,0.1346 USD per Hour,0.0927 USD per Hour,0.0801 USD per Hour,false,false
c6a.8xlarge,c6a,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"4,6,8,10,12,14,16",2,"1,2",3.6,64,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.0704 USD per Hour,1.5984 USD per Hour,1.7234 USD per Hour,1.944 USD per Hour,1.6544 USD per Hour,false,false
d3.xlarge,d3,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.1,32,5940,true,hdd,3,supported,default,Up to 15 Gigabit,required,4,3,3,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,850,5000,106.25,2800,15000,350,0.81 USD per Hour,0.626 USD per Hour,0.682 USD per Hour,0.684 USD per Hour,0.633 USD per Hour,false,false
i8g.metal-24xl,i8g,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,arm64,96,-,1,-,2.8,768,22500,true,ssd,6,supported,default,Up to 56.25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,9.8736 USD per Hour,9.9986 USD per Hour,10.9104 USD per Hour,10.0416 USD per Hour,true,false
c7gd.large,c7gd,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.6,4,118,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.1191 USD per Hour,0.1754 USD per Hour,0.1479 USD per Hour,0.1226 USD per Hour,false,false
c7i-flex.4xlarge,c7i-flex,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.2,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,2500,12000,312.5,10000,40000,1250,1.58498 USD per Hour,0.88578 USD per Hour,1.01078 USD per Hour,1.05858 USD per Hour,0.91378 USD per Hour,false,false
i4g.2xlarge,i4g,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.5,64,1875,true,ssd,1,supported,default,Up to 12 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,2500,10000,312.5,10000,40000,1250,-,0.74052 USD per Hour,0.86552 USD per Hour,0.85572 USD per Hour,0.75452 USD per Hour,false,false
r6gd.4xlarge,r6gd,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.5,128,950,true,ssd,1,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,4750,20000,593.75,4750,20000,593.75,-,1.112 USD per Hour,1.237 USD per Hour,1.2848 USD per Hour,1.14 USD per Hour,false,false
