Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
c7g.8xlarge,c7g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,64,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,-,1.5098 USD per Hour,1.6348 USD per Hour,1.8554 USD per Hour,1.5658 USD per Hour,false,false
m8g.8xlarge,m8g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.8,128,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,-,1.7952 USD per Hour,1.9202 USD per Hour,2.1408 USD per Hour,1.8512 USD per Hour,false,false
m8gd.metal-48xl,m8gd,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,arm64,192,-,1,-,2.7,768,11400,true,ssd,6,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,-,13.91232 USD per Hour,14.03732 USD per Hour,15.75552 USD per Hour,14.24832 USD per Hour,true,false
r8i.48xlarge,r8i,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96",2,"1,2",3.9,1536,0,-,-,0,supported,default,75 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,24.81408 USD per Hour,15.98208 USD per Hour,16.10708 USD per Hour,17.82528 USD per Hour,16.31808 USD per Hour,true,true
i7ie.18xlarge,i7ie,18xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,72,x86_64,36,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36",2,"1,2",3.6,576,45000,true,ssd,6,supported,default,Up to 75 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,22500,90000,2812.5,22500,90000,2812.5,14.5314 USD per Hour,11.2194 USD per Hour,11.3444 USD per Hour,11.997 USD per Hour,11.3454 USD per Hour,true,false
m6id.xlarge,m6id,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,16,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.4822 USD per Hour,0.2982 USD per Hour,0.3545 USD per Hour,0.3558 USD per Hour,0.3052 USD per Hour,false,true
r6g.medium,r6g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.5,8,0,-,-,0,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,4750,20000,593.75,-,0.0604 USD per Hour,0.0914 USD per Hour,0.0748 USD per Hour,0.0622 USD per Hour,false,false
c6a.24xlarge,c6a,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,32,48",2,"1,2",3.6,192,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,9.2112 USD per Hour,4.7952 USD per Hour,4.9202 USD per Hour,5.832 USD per Hour,4.9632 USD per Hour,true,false
m7gd.16xlarge,m7gd,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.6,256,3800,true,ssd,2,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,4.2941 USD per Hour,4.4191 USD per Hour,4.9853 USD per Hour,4.4061 USD per Hour,true,false
m7i.16xlarge,m7i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.2,256,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,6.976 USD per Hour,4.032 USD per Hour,4.157 USD per Hour,4.7232 USD per Hour,4.144 USD per Hour,true,false
i3en.24xlarge,i3en,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.1,768,60000,true,ssd,8,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,17.424 USD per Hour,13.008 USD per Hour,13.133 USD per Hour,14.045 USD per Hour,13.176 USD per Hour,false,false
inf2.48xlarge,inf2,48xlarge,"ap-southeast-2a, ap-southeast-2b",false,false,false,nitro,192,x86_64,96,"4,8,12,16,20,24,28,32,64,96",2,"1,2",3.6,768,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,supported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,-,16.87565 USD per Hour,-,18.71885 USD per Hour,-,false,false
r6gd.medium,r6gd,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.5,8,59,true,ssd,1,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,315,2500,39.375,4750,20000,593.75,-,0.0695 USD per Hour,0.1005 USD per Hour,0.0839 USD per Hour,0.0713 USD per Hour,false,false
r5n.12xlarge,r5n,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.1,384,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,6.552 USD per Hour,4.344 USD per Hour,4.469 USD per Hour,4.862 USD per Hour,4.428 USD per Hour,false,false
f2.6xlarge,f2,6xlarge,ap-southeast-2a,false,false,false,nitro,24,x86_64,12,"1,2,3,6,9,12",2,"1,2",3.4,256,940,true,ssd,1,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,1,-,unsupported,ebs,true,-,-,true,7500,30000,937.5,7500,30000,937.5,-,2.376 USD per Hour,2.501 USD per Hour,2.6352 USD per Hour,2.418 USD per Hour,false,false
m7i.metal-24xl,m7i,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.2,384,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,30000,120000,3750,30000,120000,3750,10.464 USD per Hour,6.048 USD per Hour,6.173 USD per Hour,7.0848 USD per Hour,6.216 USD per Hour,true,false
r8g.metal-24xl,r8g,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,arm64,96,-,1,-,2.8,768,0,-,-,0,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,6.7776 USD per Hour,6.9026 USD per Hour,7.8144 USD per Hour,6.9456 USD per Hour,true,false
m6gd.xlarge,m6gd,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.5,16,237,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1188,6000,148.5,4750,20000,593.75,-,0.228 USD per Hour,0.2843 USD per Hour,0.2856 USD per Hour,0.235 USD per Hour,false,false
m5ad.12xlarge,m5ad,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"6,12,18,24",2,"1,2",2.2,192,1800,true,ssd,2,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,6780,30000,847.5,6780,30000,847.5,5.328 USD per Hour,3.12 USD per Hour,3.245 USD per Hour,3.638 USD per Hour,3.204 USD per Hour,false,false
i4i.16xlarge,i4i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,512,15000,true,ssd,4,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,9.526 USD per Hour,6.582 USD per Hour,6.707 USD per Hour,7.274 USD per Hour,6.694 USD per Hour,true,false
c3.large,c3,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,"i386, x86_64",1,1,2,"1,2",2.8,3.75,32,true,ssd,2,supported,unsupported,Moderate,unsupported,3,10,10,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,0,0,0,0,0,0,0.238 USD per Hour,0.132 USD per Hour,0.232 USD per Hour,0.161 USD per Hour,-,false,false
m4.4xlarge,m4,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.4,64,0,-,-,0,supported,default,High,unsupported,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,2000,16000,250,2000,16000,250,1.736 USD per Hour,1 USD per Hour,1.1 USD per Hour,1.1728 USD per Hour,1.028 USD per Hour,false,false
r6g.16xlarge,r6g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.5,512,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,3.8656 USD per Hour,3.9906 USD per Hour,4.5568 USD per Hour,3.9776 USD per Hour,false,false
c6id.8xlarge,c6id,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.5,64,1900,true,ssd,1,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.5888 USD per Hour,2.1168 USD per Hour,2.2418 USD per Hour,2.4624 USD per Hour,2.1728 USD per Hour,true,true
r5dn.8xlarge,r5dn,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,1200,true,ssd,2,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,6800,30000,850,6800,30000,850,4.736 USD per Hour,3.264 USD per Hour,3.389 USD per Hour,3.6096 USD per Hour,3.32 USD per Hour,false,false
m7i-flex.12xlarge,m7i-flex,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.2,192,0,-,-,0,supported,default,Up to 18.75 Gigabit,required,8,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,7500,30000,937.5,15000,60000,1875,5.0808 USD per Hour,2.8728 USD per Hour,2.9978 USD per Hour,3.3912 USD per Hour,2.9568 USD per Hour,false,false
c6a.16xlarge,c6a,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"4,6,8,10,12,14,16,32",2,"1,2",3.6,128,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,6.1408 USD per Hour,3.1968 USD per Hour,3.3218 USD per Hour,3.888 USD per Hour,3.3088 USD per Hour,true,false
x1e.8xlarge,x1e,8xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,xen,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",2.3,976,960,true,ssd,1,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,3500,20000,437.5,3500,20000,437.5,11.144 USD per Hour,9.672 USD per Hour,9.772 USD per Hour,10.018 USD per Hour,9.728 USD per Hour,false,false
r5a.xlarge,r5a,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,2,2,"1,2",2.5,32,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,-,true,-,true,1085,6000,135.625,2880,16000,360,0.456 USD per Hour,0.272 USD per Hour,0.328 USD per Hour,0.33 USD per Hour,0.279 USD per Hour,false,false
r6a.xlarge,r6a,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.6,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.4558 USD per Hour,0.2718 USD per Hour,0.3281 USD per Hour,0.3294 USD per Hour,0.2788 USD per Hour,false,false
i8g.metal-48xl,i8g,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,arm64,192,-,1,-,2.8,1536,45000,true,ssd,12,supported,default,Up to 100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,-,19.7472 USD per Hour,19.8722 USD per Hour,21.5904 USD per Hour,20.0832 USD per Hour,true,false
trn1.32xlarge,trn1,32xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,512,7600,true,ssd,4,supported,default,8x 100 Gigabit,required,40,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,80000,260000,10000,80000,260000,10000,-,-,-,-,-,false,false
t1.micro,t1,micro,"ap-southeast-2a, ap-southeast-2b",false,false,false,xen,1,"i386, x86_64",1,-,1,-,,0.612,0,-,-,0,supported,unsupported,Very Low,unsupported,2,2,0,-,"partition, spread",0,0,true,supported,ebs,-,-,-,false,0,0,0,0,0,0,0.02 USD per Hour,0.02 USD per Hour,0.02 USD per Hour,0.03 USD per Hour,-,false,false
c7i.2xlarge,c7i,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.2,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,0.8342 USD per Hour,0.4662 USD per Hour,0.5912 USD per Hour,0.5814 USD per Hour,0.4802 USD per Hour,false,false
r8gd.xlarge,r8gd,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,32,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,-,0.33824 USD per Hour,0.39454 USD per Hour,0.39584 USD per Hour,0.34524 USD per Hour,false,false
m5a.16xlarge,m5a,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.5,256,0,-,-,0,supported,default,12 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,6.4 USD per Hour,3.456 USD per Hour,3.581 USD per Hour,4.147 USD per Hour,3.568 USD per Hour,false,false
m6gd.12xlarge,m6gd,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,192,2850,true,ssd,2,supported,default,20 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,14250,50000,1781.25,14250,50000,1781.25,-,2.736 USD per Hour,2.861 USD per Hour,3.2544 USD per Hour,2.82 USD per Hour,false,false
r3.large,r3,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,x86_64,1,1,2,"1,2",2.5,15,32,true,ssd,1,supported,unsupported,Moderate,unsupported,3,10,10,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,0,0,0,0,0,0,0.313 USD per Hour,0.2 USD per Hour,0.3 USD per Hour,0.229 USD per Hour,-,false,false
x1e.2xlarge,x1e,2xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.3,244,240,true,ssd,1,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,1000,7400,125,1000,7400,125,2.786 USD per Hour,2.418 USD per Hour,2.518 USD per Hour,2.533 USD per Hour,2.432 USD per Hour,false,false
m5zn.2xlarge,m5zn,2xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",4.5,32,0,-,-,0,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,3170,13333,396.25,3170,13333,396.25,1.194 USD per Hour,0.826 USD per Hour,0.951 USD per Hour,0.9412 USD per Hour,0.84 USD per Hour,false,false
