Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
m7g.large,m7g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.6,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.102 USD per Hour,0.1583 USD per Hour,0.1308 USD per Hour,0.1055 USD per Hour,false,false
x8g.48xlarge,x8g,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,arm64,192,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192",1,1,2.7,3072,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,-,22.51008 USD per Hour,22.63508 USD per Hour,24.35328 USD per Hour,22.84608 USD per Hour,true,false
m6idn.4xlarge,m6idn,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.5,64,950,true,ssd,1,supported,default,Up to 50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,12500,50000,1562.5,25000,100000,3125,2.34592 USD per Hour,1.60992 USD per Hour,1.73492 USD per Hour,1.78272 USD per Hour,1.63792 USD per Hour,false,true
r8g.large,r8g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.1412 USD per Hour,0.1975 USD per Hour,0.17 USD per Hour,0.1447 USD per Hour,false,false
c8g.8xlarge,c8g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.8,64,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,-,1.6608 USD per Hour,1.7858 USD per Hour,2.0064 USD per Hour,1.7168 USD per Hour,false,false
c7i.8xlarge,c7i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.2,64,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.3368 USD per Hour,1.8648 USD per Hour,1.9898 USD per Hour,2.2104 USD per Hour,1.9208 USD per Hour,false,false
m8i.16xlarge,m8i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.9,256,0,-,-,0,supported,default,30 Gigabit,required,16,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,7.1776 USD per Hour,4.2336 USD per Hour,4.3586 USD per Hour,4.9248 USD per Hour,4.3456 USD per Hour,false,true
m6idn.12xlarge,m6idn,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.5,192,2850,true,ssd,2,supported,default,75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,37500,150000,4687.5,37500,150000,4687.5,7.03776 USD per Hour,4.82976 USD per Hour,4.95476 USD per Hour,5.34816 USD per Hour,4.91376 USD per Hour,true,true
m7a.xlarge,m7a,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,4,"1,2,3,4",1,1,3.7,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.4738 USD per Hour,0.2898 USD per Hour,0.3461 USD per Hour,0.3474 USD per Hour,0.2968 USD per Hour,false,false
r6idn.8xlarge,r6idn,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.5,256,1900,true,ssd,1,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,25000,100000,3125,25000,100000,3125,5.29088 USD per Hour,3.81888 USD per Hour,3.94388 USD per Hour,4.16448 USD per Hour,3.87488 USD per Hour,true,true
r4.16xlarge,r4,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.3,488,0,-,-,0,supported,default,25 Gigabit,supported,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,14000,75000,1750,14000,75000,1750,8.0512 USD per Hour,5.1072 USD per Hour,5.2072 USD per Hour,5.8112 USD per Hour,5.232 USD per Hour,false,false
m6id.32xlarge,m6id,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,512,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,15.4304 USD per Hour,9.5424 USD per Hour,9.6674 USD per Hour,10.7712 USD per Hour,9.7664 USD per Hour,true,true
c7i-flex.16xlarge,c7i-flex,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.2,128,0,-,-,0,supported,default,Up to 25 Gigabit,required,15,50,50,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,10000,40000,1250,20000,80000,2500,6.48712 USD per Hour,3.54312 USD per Hour,3.66812 USD per Hour,4.23432 USD per Hour,3.65512 USD per Hour,false,false
c6a.48xlarge,c6a,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"8,12,16,20,24,28,32,64,96",2,"1,2",3.6,384,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,18.4224 USD per Hour,9.5904 USD per Hour,9.7154 USD per Hour,11.4336 USD per Hour,9.9264 USD per Hour,true,false
t3a.2xlarge,t3a,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",2.2,32,0,-,-,0,supported,default,Up to 5 Gigabit,required,4,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,695,4000,86.875,2780,15700,347.5,0.5274 USD per Hour,0.3802 USD per Hour,0.5052 USD per Hour,0.4954 USD per Hour,0.3942 USD per Hour,false,false
c8gd.4xlarge,c8gd,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.8,32,950,true,ssd,1,supported,default,Up to 15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,-,1.0288 USD per Hour,1.1538 USD per Hour,1.2016 USD per Hour,1.0568 USD per Hour,false,false
i7i.12xlarge,i7i,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",2.4,384,11250,true,ssd,3,supported,default,Up to 28 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,7.6385 USD per Hour,5.4305 USD per Hour,5.5555 USD per Hour,5.9489 USD per Hour,5.5145 USD per Hour,true,false
r5b.12xlarge,r5b,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.1,384,0,-,-,0,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,130000,3750,30000,130000,3750,6.552 USD per Hour,4.344 USD per Hour,4.469 USD per Hour,4.8624 USD per Hour,4.428 USD per Hour,false,false
r7gd.8xlarge,r7gd,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,256,1900,true,ssd,1,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,-,2.5056 USD per Hour,2.6306 USD per Hour,2.8512 USD per Hour,2.5616 USD per Hour,false,false
i4g.8xlarge,i4g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,256,7500,true,ssd,2,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,-,2.96208 USD per Hour,3.08708 USD per Hour,3.30768 USD per Hour,3.01808 USD per Hour,true,false
c6gn.xlarge,c6gn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.5,8,0,-,-,0,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,2375,10000,296.88,9500,40000,1187.5,-,0.226 USD per Hour,0.2823 USD per Hour,0.2836 USD per Hour,0.233 USD per Hour,false,false
r8g.medium,r8g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.8,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,-,0.0706 USD per Hour,0.1269 USD per Hour,0.085 USD per Hour,0.07235 USD per Hour,false,false
c5ad.12xlarge,c5ad,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,8,12,16,20,24",2,"1,2",3.3,96,1800,true,ssd,2,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,4750,20000,593.75,4750,20000,593.75,4.92 USD per Hour,2.712 USD per Hour,2.837 USD per Hour,3.23 USD per Hour,2.796 USD per Hour,false,false
d2.8xlarge,d2,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,36,x86_64,18,"2,4,6,8,10,12,14,16,18",2,"1,2",2.4,244,49152,true,hdd,24,supported,default,10 Gigabit,unsupported,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,"ebs, instance-store",true,-,-,false,4000,32000,500,4000,32000,500,7.638 USD per Hour,6.96 USD per Hour,7.06 USD per Hour,7.349 USD per Hour,7.023 USD per Hour,false,false
x8g.large,x8g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,630,3600,78.75,10000,40000,1250,-,0.23448 USD per Hour,0.29078 USD per Hour,0.26328 USD per Hour,0.23798 USD per Hour,false,false
m6i.24xlarge,m6i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,384,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,30000,120000,3750,30000,120000,3750,10.176 USD per Hour,5.76 USD per Hour,5.885 USD per Hour,6.7968 USD per Hour,5.928 USD per Hour,true,true
c7g.16xlarge,c7g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.6,128,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,-,3.0195 USD per Hour,3.1445 USD per Hour,3.7107 USD per Hour,3.1315 USD per Hour,true,false
m6gd.medium,m6gd,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.5,4,59,true,ssd,1,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,315,2500,39.375,4750,20000,593.75,-,0.057 USD per Hour,0.088 USD per Hour,0.0714 USD per Hour,0.0588 USD per Hour,false,false
r8i-flex.8xlarge,r8i-flex,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.9,256,0,-,-,0,supported,default,Up to 15 Gigabit,required,10,50,50,true,"partition, spread",0,0,true,supported,ebs,-,-,-,true,5000,20000,625,10000,40000,1250,3.92896 USD per Hour,2.53056 USD per Hour,2.65556 USD per Hour,2.87616 USD per Hour,2.58656 USD per Hour,false,true
m7i.8xlarge,m7i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.2,128,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.488 USD per Hour,2.016 USD per Hour,2.141 USD per Hour,2.3616 USD per Hour,2.072 USD per Hour,false,false
m7i-flex.2xlarge,m7i-flex,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.2,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,1250,6000,156.25,10000,40000,1250,0.8284 USD per Hour,0.4788 USD per Hour,0.6038 USD per Hour,0.594 USD per Hour,0.4928 USD per Hour,false,false
x2iedn.xlarge,x2iedn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,128,118,true,ssd,1,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,2500,8125,312.5,20000,65000,2500,1.39281 USD per Hour,1.20881 USD per Hour,1.26511 USD per Hour,1.26641 USD per Hour,1.21581 USD per Hour,false,false
m5ad.large,m5ad,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,8,75,true,ssd,1,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,650,3600,81.25,2880,16000,360,0.222 USD per Hour,0.13 USD per Hour,0.186 USD per Hour,0.159 USD per Hour,0.134 USD per Hour,false,false
c8gn.16xlarge,c8gn,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,128,0,-,-,0,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,40000,160000,5000,40000,160000,5000,-,4.951 USD per Hour,5.076 USD per Hour,5.6422 USD per Hour,5.063 USD per Hour,true,true
m6i.large,m6i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.5,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,650,3600,81.25,10000,40000,1250,0.212 USD per Hour,0.12 USD per Hour,0.1763 USD per Hour,0.1488 USD per Hour,0.1235 USD per Hour,false,true
inf2.8xlarge,inf2,8xlarge,"ap-southeast-2a, ap-southeast-2b",false,false,false,nitro,32,x86_64,16,"4,6,8,10,12,14,16",2,"1,2",3.6,128,0,-,-,0,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,supported,ebs,-,-,-,true,10000,40000,1250,10000,40000,1250,-,2.55822 USD per Hour,-,2.90382 USD per Hour,-,false,false
m8g.large,m8g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.1122 USD per Hour,0.1685 USD per Hour,0.141 USD per Hour,0.1157 USD per Hour,false,false
m6id.12xlarge,m6id,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.5,192,2850,true,ssd,2,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,5.7864 USD per Hour,3.5784 USD per Hour,3.7034 USD per Hour,4.0968 USD per Hour,3.6624 USD per Hour,true,true
c6a.32xlarge,c6a,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"8,12,16,20,24,28,32,64",2,"1,2",3.6,256,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,12.2816 USD per Hour,6.3936 USD per Hour,6.5186 USD per Hour,7.6224 USD per Hour,6.6176 USD per Hour,true,false
r6idn.xlarge,r6idn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,32,237,true,ssd,1,supported,default,Up to 30 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,3125,12500,390.625,25000,100000,3125,0.66136 USD per Hour,0.47736 USD per Hour,0.53366 USD per Hour,0.53496 USD per Hour,0.48436 USD per Hour,false,true
