Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
m7a.32xlarge,m7a,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,128,"4,6,8,10,12,14,16,32,48,64,80,96,112,128",1,1,3.7,512,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,15.1616 USD per Hour,9.2736 USD per Hour,9.3986 USD per Hour,10.5024 USD per Hour,9.4976 USD per Hour,true,false
r6idn.24xlarge,r6idn,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,768,5700,true,ssd,4,supported,default,150 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,75000,300000,9375,75000,300000,9375,15.87264 USD per Hour,11.45664 USD per Hour,11.58164 USD per Hour,12.49344 USD per Hour,11.62464 USD per Hour,true,true
a1.large,a1,large,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,2,arm64,2,-,1,-,2.3,4,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,525,4000,65.625,3500,20000,437.5,-,0.0666 USD per Hour,0.1229 USD per Hour,0.0954 USD per Hour,-,false,false
m7gd.12xlarge,m7gd,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.6,192,2850,true,ssd,2,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,-,3.2206 USD per Hour,3.3456 USD per Hour,3.739 USD per Hour,3.3046 USD per Hour,true,false
c6i.24xlarge,c6i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,192,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,9.744 USD per Hour,5.328 USD per Hour,5.453 USD per Hour,6.3648 USD per Hour,5.496 USD per Hour,true,true
a1.medium,a1,medium,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.3,2,0,-,-,0,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,300,2500,37.5,3500,20000,437.5,-,0.0333 USD per Hour,0.0643 USD per Hour,0.0477 USD per Hour,-,false,false
c7g.xlarge,c7g,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.6,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25039999999998,10000,40000,1250,-,0.1887 USD per Hour,0.245 USD per Hour,0.2463 USD per Hour,0.1957 USD per Hour,false,false
t4g.medium,t4g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,4,0,-,-,0,supported,default,Up to 5 Gigabit,required,3,6,6,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,347,2000,43.375,2085,11800,260.625,-,0.0424 USD per Hour,0.0987 USD per Hour,0.0712 USD per Hour,0.0459 USD per Hour,false,false
r5a.16xlarge,r5a,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.5,512,0,-,-,0,supported,default,12 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,7.296 USD per Hour,4.352 USD per Hour,4.477 USD per Hour,5.043 USD per Hour,4.464 USD per Hour,false,false
c6in.12xlarge,c6in,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.5,96,0,-,-,0,supported,default,75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,37500,150000,4687.5,37500,150000,4687.5,5.7612 USD per Hour,3.5532 USD per Hour,3.6782 USD per Hour,4.0716 USD per Hour,-,true,true
m7a.16xlarge,m7a,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,64,"1,2,3,4,5,6,7,8,16,24,32,40,48,56,64",1,1,3.7,256,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,7.5808 USD per Hour,4.6368 USD per Hour,4.7618 USD per Hour,5.328 USD per Hour,4.7488 USD per Hour,true,false
g5.24xlarge,g5,24xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,-,2,-,3.3,384,3800,true,ssd,1,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",4,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,15.00482 USD per Hour,10.58882 USD per Hour,10.71382 USD per Hour,11.62562 USD per Hour,10.75682 USD per Hour,false,false
d3.8xlarge,d3,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,47520,true,hdd,24,supported,default,25 Gigabit,required,3,20,20,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,5000,30000,625,5000,30000,625,6.48008 USD per Hour,5.00808 USD per Hour,5.13308 USD per Hour,5.35368 USD per Hour,5.06408 USD per Hour,false,false
r6i.24xlarge,r6i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,768,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,30000,120000,3750,30000,120000,3750,11.664 USD per Hour,7.248 USD per Hour,7.373 USD per Hour,8.2848 USD per Hour,7.416 USD per Hour,true,true
m6in.12xlarge,m6in,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.5,192,0,-,-,0,supported,default,75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,37500,150000,4687.5,37500,150000,4687.5,6.42 USD per Hour,4.212 USD per Hour,4.337 USD per Hour,4.7304 USD per Hour,4.296 USD per Hour,true,true
r6g.4xlarge,r6g,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.5,128,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,4750,20000,593.75,4750,20000,593.75,-,0.9664 USD per Hour,1.0914 USD per Hour,1.1392 USD per Hour,0.9944 USD per Hour,false,false
m6i.8xlarge,m6i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.5,128,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,10000,40000,1250,10000,40000,1250,3.392 USD per Hour,1.92 USD per Hour,2.045 USD per Hour,2.2656 USD per Hour,1.976 USD per Hour,true,true
c5a.12xlarge,c5a,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,8,12,16,20,24",2,"1,2",3.3,96,0,-,-,0,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,4750,20000,593.75,4750,20000,593.75,4.608 USD per Hour,2.4 USD per Hour,2.525 USD per Hour,2.918 USD per Hour,2.484 USD per Hour,false,false
i7i.xlarge,i7i,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",2.4,32,937,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,5000,156.25,10000,40000,1250,0.6365 USD per Hour,0.4525 USD per Hour,0.5088 USD per Hour,0.5101 USD per Hour,0.4595 USD per Hour,false,false
c8gn.8xlarge,c8gn,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.8,64,0,-,-,0,supported,default,100 Gigabit,required,10,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,-,2.4755 USD per Hour,2.6005 USD per Hour,2.8211 USD per Hour,2.5315 USD per Hour,true,true
c6gn.4xlarge,c6gn,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.5,32,0,-,-,0,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,9500,40000,1187.5,9500,40000,1187.5,-,0.904 USD per Hour,1.029 USD per Hour,1.0768 USD per Hour,0.932 USD per Hour,true,false
inf2.24xlarge,inf2,24xlarge,"ap-southeast-2a, ap-southeast-2b",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,32,48",2,"1,2",3.6,384,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,8.43782 USD per Hour,-,9.47462 USD per Hour,-,false,false
c8i.4xlarge,c8i,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.9,32,0,-,-,0,supported,default,Up to 15 Gigabit,required,8,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.71504 USD per Hour,0.97904 USD per Hour,1.10404 USD per Hour,1.15184 USD per Hour,1.00704 USD per Hour,false,true
m5d.16xlarge,m5d,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,256,2400,true,ssd,4,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,13600,60000,1700,13600,60000,1700,7.488 USD per Hour,4.544 USD per Hour,4.644 USD per Hour,5.235 USD per Hour,4.656 USD per Hour,false,false
