Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
t4g.large,t4g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,8,0,-,-,0,supported,default,Up to 5 Gigabit,required,3,12,12,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,695,4000,86.875,2780,15700,347.5,-,0.0848 USD per Hour,0.1411 USD per Hour,0.1136 USD per Hour,0.0883 USD per Hour,false,false
c6a.metal,c6a,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,96,-,2,-,3.6,384,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,18.4224 USD per Hour,9.5904 USD per Hour,9.7154 USD per Hour,11.4336 USD per Hour,9.9264 USD per Hour,true,false
c7i-flex.large,c7i-flex,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",true,false,false,nitro,2,x86_64,1,1,2,"1,2",3.2,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,312,2500,39.0625,10000,40000,1250,0.19812 USD per Hour,0.11072 USD per Hour,0.16702 USD per Hour,0.13952 USD per Hour,0.11422 USD per Hour,false,false
r5dn.metal,r5dn,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.1,768,3600,true,ssd,4,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,14.208 USD per Hour,9.792 USD per Hour,9.917 USD per Hour,10.8288 USD per Hour,9.96 USD per Hour,false,false
i7i.4xlarge,i7i,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.4,128,3750,true,ssd,1,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,2.5462 USD per Hour,1.8102 USD per Hour,1.9352 USD per Hour,1.983 USD per Hour,1.8382 USD per Hour,false,false
m5a.8xlarge,m5a,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"4,6,8,10,12,14,16",2,"1,2",2.5,128,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,true,-,true,4750,20000,593.75,4750,20000,593.75,3.2 USD per Hour,1.728 USD per Hour,1.853 USD per Hour,2.074 USD per Hour,1.784 USD per Hour,false,false
m6a.4xlarge,m6a,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.6,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.6 USD per Hour,0.864 USD per Hour,0.989 USD per Hour,1.0368 USD per Hour,0.892 USD per Hour,false,false
c5n.18xlarge,c5n,18xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,72,x86_64,36,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36",2,"1,2",3.4,192,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,8.388 USD per Hour,5.076 USD per Hour,5.201 USD per Hour,5.854 USD per Hour,5.202 USD per Hour,false,false
c5.metal,c5,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.6,192,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,false,19000,80000,2375,19000,80000,2375,9.744 USD per Hour,5.328 USD per Hour,5.428 USD per Hour,6.365 USD per Hour,5.496 USD per Hour,false,false
m8gd.12xlarge,m8gd,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,192,2850,true,ssd,3,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,-,3.47808 USD per Hour,3.60308 USD per Hour,3.99648 USD per Hour,3.56208 USD per Hour,true,false
c8i.16xlarge,c8i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.9,128,0,-,-,0,supported,default,30 Gigabit,required,16,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,6.86016 USD per Hour,3.91616 USD per Hour,4.04116 USD per Hour,4.60736 USD per Hour,4.02816 USD per Hour,false,true
r8g.24xlarge,r8g,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,arm64,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96",1,1,2.8,768,0,-,-,0,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,6.7776 USD per Hour,6.9026 USD per Hour,7.8144 USD per Hour,6.9456 USD per Hour,true,false
r7gd.4xlarge,r7gd,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.6,128,950,true,ssd,1,supported,default,Up to 15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,-,1.2528 USD per Hour,1.3778 USD per Hour,1.4256 USD per Hour,1.2808 USD per Hour,false,false
r8gd.24xlarge,r8gd,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,arm64,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96",1,1,2.8,768,5700,true,ssd,3,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,8.11776 USD per Hour,8.24276 USD per Hour,9.15456 USD per Hour,8.28576 USD per Hour,true,false
x2iedn.4xlarge,x2iedn,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.5,512,475,true,ssd,1,supported,default,Up to 25 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,10000,32500,1250,20000,65000,2500,5.57125 USD per Hour,4.83525 USD per Hour,4.96025 USD per Hour,5.00805 USD per Hour,4.86325 USD per Hour,false,false
r7gd.metal,r7gd,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,64,arm64,64,-,1,-,2.6,512,3800,true,ssd,2,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,5.0112 USD per Hour,5.1362 USD per Hour,5.7024 USD per Hour,5.1232 USD per Hour,true,false
r7gd.2xlarge,r7gd,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.6,64,474,true,ssd,1,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,-,0.6264 USD per Hour,0.7514 USD per Hour,0.7416 USD per Hour,0.6404 USD per Hour,false,false
r6a.4xlarge,r6a,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.6,128,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.8232 USD per Hour,1.0872 USD per Hour,1.2122 USD per Hour,1.26 USD per Hour,1.1152 USD per Hour,false,false
r6in.32xlarge,r6in,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,1024,0,-,-,0,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,100000,400000,12500,100000,400000,12500,19.44128 USD per Hour,13.55328 USD per Hour,13.67828 USD per Hour,14.78208 USD per Hour,13.77728 USD per Hour,true,true
m6in.metal,m6in,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,512,0,-,-,0,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,100000,400000,12500,100000,400000,12500,17.12 USD per Hour,11.232 USD per Hour,11.357 USD per Hour,12.4608 USD per Hour,11.456 USD per Hour,true,false
r7g.8xlarge,r7g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.6,256,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,-,2.0538 USD per Hour,2.1788 USD per Hour,2.3994 USD per Hour,2.1098 USD per Hour,false,false
c8g.12xlarge,c8g,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,96,0,-,-,0,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,15000,60000,1875,15000,60000,1875,-,2.4912 USD per Hour,2.6162 USD per Hour,3.0096 USD per Hour,2.5752 USD per Hour,true,false
c6gd.xlarge,c6gd,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.5,8,237,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1188,6000,148.5,4750,20000,593.75,-,0.202 USD per Hour,0.2583 USD per Hour,0.2596 USD per Hour,0.209 USD per Hour,false,false
m6idn.32xlarge,m6idn,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,512,7600,true,ssd,4,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,100000,400000,12500,100000,400000,12500,18.76736 USD per Hour,12.87936 USD per Hour,13.00436 USD per Hour,14.10816 USD per Hour,13.10336 USD per Hour,true,true
r7i.metal-24xl,r7i,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.2,768,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,30000,120000,3750,30000,120000,3750,12.0264 USD per Hour,7.6104 USD per Hour,7.7354 USD per Hour,8.6472 USD per Hour,7.7784 USD per Hour,true,false
r5.16xlarge,r5,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,512,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,13600,60000,1700,13600,60000,1700,7.776 USD per Hour,4.832 USD per Hour,4.957 USD per Hour,5.523 USD per Hour,4.944 USD per Hour,false,false
m6g.large,m6g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,8,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,4750,20000,593.75,-,0.096 USD per Hour,0.1523 USD per Hour,0.1248 USD per Hour,0.0995 USD per Hour,false,false
c5d.18xlarge,c5d,18xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,72,x86_64,36,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36",2,"1,2",3.4,144,1800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,19000,80000,2375,19000,80000,2375,7.848 USD per Hour,4.536 USD per Hour,4.636 USD per Hour,5.314 USD per Hour,4.662 USD per Hour,false,false
r6in.4xlarge,r6in,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.5,128,0,-,-,0,supported,default,Up to 50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,12500,50000,1562.5,25000,100000,3125,2.43016 USD per Hour,1.69416 USD per Hour,1.81916 USD per Hour,1.86696 USD per Hour,1.72216 USD per Hour,false,true
u-6tb1.112xlarge,u-6tb1,112xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,448,x86_64,224,"16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224",2,"1,2",2.1,6144,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,38000,160000,4750,38000,160000,4750,86.041 USD per Hour,65.433 USD per Hour,65.558 USD per Hour,69.7338 USD per Hour,66.217 USD per Hour,false,false
r5n.24xlarge,r5n,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.1,768,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,13.104 USD per Hour,8.688 USD per Hour,8.813 USD per Hour,9.725 USD per Hour,8.856 USD per Hour,false,false
c7i.metal-48xl,c7i,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,96,-,2,-,3.2,384,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,20.0208 USD per Hour,11.1888 USD per Hour,11.3138 USD per Hour,13.032 USD per Hour,11.5248 USD per Hour,true,false
m7gd.metal,m7gd,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,64,arm64,64,-,1,-,2.6,256,3800,true,ssd,2,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,4.2941 USD per Hour,4.4191 USD per Hour,4.9853 USD per Hour,4.4061 USD per Hour,true,false
p4d.24xlarge,p4d,24xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3,1152,8000,true,ssd,8,supported,default,4x 100 Gigabit,required,60,50,50,true,"cluster, partition, spread",8,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,28.54493 USD per Hour,28.66993 USD per Hour,29.58173 USD per Hour,28.71293 USD per Hour,false,false
m6g.8xlarge,m6g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,128,0,-,-,0,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,9500,40000,1187.5,9500,40000,1187.5,-,1.536 USD per Hour,1.661 USD per Hour,1.8816 USD per Hour,1.592 USD per Hour,false,false
r6a.48xlarge,r6a,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"8,12,16,20,24,28,32,64,96",2,"1,2",3.6,1536,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,21.8784 USD per Hour,13.0464 USD per Hour,13.1714 USD per Hour,14.8896 USD per Hour,13.3824 USD per Hour,true,false
u7in-16tb.224xlarge,u7in-16tb,224xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,896,x86_64,448,"16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256,264,272,280,288,296,304,312,320,328,336,344,352,360,368,376,384,392,400,408,416,424,432,440,448",2,"1,2",1.9,16384,0,-,-,0,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,100000,560000,12500,100000,560000,12500,257.49984 USD per Hour,216.28384 USD per Hour,216.40884 USD per Hour,224.88544 USD per Hour,217.85184 USD per Hour,true,false
r5d.2xlarge,r5d,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",3.1,64,300,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,2300,12000,287.5,4750,18750,593.75,1.064 USD per Hour,0.696 USD per Hour,0.821 USD per Hour,0.811 USD per Hour,0.71 USD per Hour,false,false
c3.xlarge,c3,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.8,7.5,80,true,ssd,2,supported,supported,Moderate,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,500,4000,62.5,500,4000,62.5,0.477 USD per Hour,0.265 USD per Hour,0.365 USD per Hour,0.322 USD per Hour,-,false,false
