Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
c5ad.4xlarge,c5ad,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,8",2,"1,2",3.3,32,600,true,ssd,2,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,1580,6600,197.5,3170,13300,396.25,1.64 USD per Hour,0.904 USD per Hour,1.029 USD per Hour,1.077 USD per Hour,0.932 USD per Hour,false,false
r6g.8xlarge,r6g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,256,0,-,-,0,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,-,1.9328 USD per Hour,2.0578 USD per Hour,2.2784 USD per Hour,1.9888 USD per Hour,false,false
m6a.large,m6a,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.6,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.2 USD per Hour,0.108 USD per Hour,0.1643 USD per Hour,0.1368 USD per Hour,0.1115 USD per Hour,false,false
r8i.large,r8i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.9,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,20,20,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.25848 USD per Hour,0.16648 USD per Hour,0.22278 USD per Hour,0.19528 USD per Hour,0.16998 USD per Hour,false,true
c6i.large,c6i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.5,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.203 USD per Hour,0.111 USD per Hour,0.1673 USD per Hour,0.1398 USD per Hour,0.1145 USD per Hour,false,true
c6i.8xlarge,c6i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.5,64,0,-,-,0,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.248 USD per Hour,1.776 USD per Hour,1.901 USD per Hour,2.1216 USD per Hour,1.832 USD per Hour,true,true
r3.8xlarge,r3,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",2.5,244,640,true,ssd,2,supported,unsupported,10 Gigabit,unsupported,8,30,30,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,-,-,false,0,0,0,0,0,0,4.6 USD per Hour,3.192 USD per Hour,3.292 USD per Hour,3.546 USD per Hour,-,false,false
c7i-flex.8xlarge,c7i-flex,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.2,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,5000,20000,625,10000,40000,1250,3.16996 USD per Hour,1.77156 USD per Hour,1.89656 USD per Hour,2.11716 USD per Hour,1.82756 USD per Hour,false,false
r6g.large,r6g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,4750,20000,593.75,-,0.1208 USD per Hour,0.1771 USD per Hour,0.1496 USD per Hour,0.1243 USD per Hour,false,false
c8gd.xlarge,c8gd,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,8,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,-,0.2572 USD per Hour,0.3135 USD per Hour,0.3148 USD per Hour,0.2642 USD per Hour,false,false
m5zn.6xlarge,m5zn,6xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,24,x86_64,12,"2,4,6,8,10,12",2,"1,2",4.5,96,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,3.582 USD per Hour,2.478 USD per Hour,2.603 USD per Hour,2.7372 USD per Hour,2.52 USD per Hour,false,false
r5ad.24xlarge,r5ad,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"12,18,24,36,48",2,"1,2",2.2,768,3600,true,ssd,4,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,13570,60000,1696.25,13570,60000,1696.25,12.048 USD per Hour,7.632 USD per Hour,7.757 USD per Hour,8.669 USD per Hour,7.8 USD per Hour,false,false
r6id.12xlarge,r6id,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.5,384,2850,true,ssd,2,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,6.384 USD per Hour,4.176 USD per Hour,4.301 USD per Hour,4.6944 USD per Hour,4.26 USD per Hour,true,true
x1.16xlarge,x1,16xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,xen,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.3,976,1920,true,ssd,1,supported,default,10 Gigabit,supported,8,30,30,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,-,-,true,7000,40000,875,7000,40000,875,12.615 USD per Hour,9.671 USD per Hour,9.771 USD per Hour,10.362 USD per Hour,9.783 USD per Hour,false,false
c8i.8xlarge,c8i,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.9,64,0,-,-,0,supported,default,15 Gigabit,required,10,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,10000,40000,1250,10000,40000,1250,3.43008 USD per Hour,1.95808 USD per Hour,2.08308 USD per Hour,2.30368 USD per Hour,2.01408 USD per Hour,false,true
z1d.2xlarge,z1d,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",4,64,300,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,3170,13333,396.25,3170,13333,396.25,1.272 USD per Hour,0.904 USD per Hour,1.029 USD per Hour,1.019 USD per Hour,0.918 USD per Hour,false,false
i2.2xlarge,i2,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.5,61,1600,true,ssd,2,supported,supported,High,unsupported,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,"ebs, instance-store",true,-,-,false,1000,8000,125,1000,8000,125,2.337 USD per Hour,2.035 USD per Hour,2.135 USD per Hour,2.151 USD per Hour,-,false,false
c7i-flex.2xlarge,c7i-flex,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.2,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,1250,6000,156.25,10000,40000,1250,0.79249 USD per Hour,0.44289 USD per Hour,0.56789 USD per Hour,0.55809 USD per Hour,0.45689 USD per Hour,false,false
c6i.4xlarge,c6i,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.5,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.624 USD per Hour,0.888 USD per Hour,1.013 USD per Hour,1.0608 USD per Hour,0.916 USD per Hour,false,true
r8g.16xlarge,r8g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,512,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,4.5184 USD per Hour,4.6434 USD per Hour,5.2096 USD per Hour,4.6304 USD per Hour,true,false
i4i.24xlarge,i4i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.5,768,22500,true,ssd,6,supported,default,56.25 Gigabit,required,15,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,30000,120000,3750,30000,120000,3750,14.2896 USD per Hour,9.8736 USD per Hour,9.9986 USD per Hour,10.9104 USD per Hour,10.0416 USD per Hour,true,false
m5ad.4xlarge,m5ad,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",2.2,64,600,true,ssd,2,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,2880,16000,360,2880,16000,360,1.776 USD per Hour,1.04 USD per Hour,1.165 USD per Hour,1.213 USD per Hour,1.068 USD per Hour,false,false
m8g.metal-48xl,m8g,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,arm64,192,-,1,-,2.7,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,-,10.7712 USD per Hour,10.8962 USD per Hour,12.6144 USD per Hour,11.1072 USD per Hour,true,false
m5zn.large,m5zn,large,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",4.5,8,0,-,-,0,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,800,3333,100,3170,13333,396.25,0.2985 USD per Hour,0.2065 USD per Hour,0.2628 USD per Hour,0.2353 USD per Hour,0.21 USD per Hour,false,false
c5d.12xlarge,c5d,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.6,96,1800,true,ssd,2,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,9500,40000,1187.5,9500,40000,1187.5,5.232 USD per Hour,3.024 USD per Hour,3.124 USD per Hour,3.542 USD per Hour,3.108 USD per Hour,false,false
r8i.24xlarge,r8i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.9,768,0,-,-,0,supported,default,40 Gigabit,required,16,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,12.40704 USD per Hour,7.99104 USD per Hour,8.11604 USD per Hour,9.02784 USD per Hour,8.15904 USD per Hour,true,true
m5.24xlarge,m5,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.1,384,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,19000,80000,2375,19000,80000,2375,10.176 USD per Hour,5.76 USD per Hour,5.86 USD per Hour,6.797 USD per Hour,5.928 USD per Hour,false,false
c8g.24xlarge,c8g,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,arm64,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96",1,1,2.8,192,0,-,-,0,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,4.9824 USD per Hour,5.1074 USD per Hour,6.0192 USD per Hour,5.1504 USD per Hour,true,false
r8i.16xlarge,r8i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.9,512,0,-,-,0,supported,default,30 Gigabit,required,16,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,8.27136 USD per Hour,5.32736 USD per Hour,5.45236 USD per Hour,6.01856 USD per Hour,5.43936 USD per Hour,false,true
m5a.4xlarge,m5a,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",2.5,64,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,true,-,true,2880,16000,360,2880,16000,360,1.6 USD per Hour,0.864 USD per Hour,0.989 USD per Hour,1.037 USD per Hour,0.892 USD per Hour,false,false
m6in.16xlarge,m6in,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.5,256,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,50000,200000,6250,50000,200000,6250,8.56 USD per Hour,5.616 USD per Hour,5.741 USD per Hour,6.3072 USD per Hour,5.728 USD per Hour,true,true
m7i.2xlarge,m7i,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.2,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,0.872 USD per Hour,0.504 USD per Hour,0.629 USD per Hour,0.6192 USD per Hour,0.518 USD per Hour,false,false
r7g.medium,r7g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.6,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,-,0.0642 USD per Hour,0.1205 USD per Hour,0.0786 USD per Hour,0.0659 USD per Hour,false,false
i7ie.xlarge,i7ie,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.6,32,2500,true,ssd,1,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,5000,156.25,10000,40000,1250,0.8073 USD per Hour,0.6233 USD per Hour,0.6796 USD per Hour,0.6809 USD per Hour,0.6303 USD per Hour,false,false
r8i.32xlarge,r8i,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.9,1024,0,-,-,0,supported,default,50 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,16.54272 USD per Hour,10.65472 USD per Hour,10.77972 USD per Hour,11.88352 USD per Hour,10.87872 USD per Hour,true,true
c4.8xlarge,c4,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,36,x86_64,18,"2,4,6,8,10,12,14,16,18",2,"1,2",2.9,60,0,-,-,0,supported,default,10 Gigabit,unsupported,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,4000,32000,500,4000,32000,500,3.741 USD per Hour,2.085 USD per Hour,2.185 USD per Hour,2.469 USD per Hour,2.143 USD per Hour,false,false
g6f.2xlarge,g6f,2xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.4,32,200,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,2000,8000,250,5000,20000,625,0.98559 USD per Hour,0.61759 USD per Hour,0.74259 USD per Hour,0.73279 USD per Hour,0.63159 USD per Hour,false,false
r6id.xlarge,r6id,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,32,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,1250,6000,156.25,10000,40000,1250,0.532 USD per Hour,0.348 USD per Hour,0.4043 USD per Hour,0.4056 USD per Hour,0.355 USD per Hour,false,true
i4g.xlarge,i4g,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.5,32,937,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,5000,156.25,10000,40000,1250,-,0.37026 USD per Hour,0.42656 USD per Hour,0.42786 USD per Hour,0.37726 USD per Hour,false,false
im4gn.8xlarge,im4gn,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,128,15000,true,ssd,2,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,-,3.48867 USD per Hour,3.61367 USD per Hour,3.83427 USD per Hour,3.54467 USD per Hour,true,false
