Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
c5n.9xlarge,c5n,9xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,36,x86_64,18,"2,4,6,8,10,12,14,16,18",2,"1,2",3.4,96,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,4.194 USD per Hour,2.538 USD per Hour,2.663 USD per Hour,2.927 USD per Hour,2.601 USD per Hour,false,false
c6g.large,c6g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.5,4,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,4750,20000,593.75,-,0.0888 USD per Hour,0.1451 USD per Hour,0.1176 USD per Hour,0.0923 USD per Hour,false,false
c6gn.medium,c6gn,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,1,1,1,2.5,2,0,-,-,0,supported,default,Up to 16 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,760,2500,95,9500,40000,1187.5,-,0.0565 USD per Hour,0.0875 USD per Hour,0.0709 USD per Hour,0.05825 USD per Hour,false,false
r5dn.xlarge,r5dn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.1,32,150,true,ssd,1,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,1150,6000,143.75,4750,18750,593.75,0.592 USD per Hour,0.408 USD per Hour,0.4643 USD per Hour,0.4656 USD per Hour,0.415 USD per Hour,false,false
r8i-flex.2xlarge,r8i-flex,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.9,64,0,-,-,0,supported,default,Up to 15 Gigabit,required,4,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,1250,6000,156.25,10000,40000,1250,0.98224 USD per Hour,0.63264 USD per Hour,0.75764 USD per Hour,0.74784 USD per Hour,0.64664 USD per Hour,false,true
r3.4xlarge,r3,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.5,122,320,true,ssd,1,supported,supported,High,unsupported,8,30,30,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,2000,16000,250,2000,16000,250,2.363 USD per Hour,1.596 USD per Hour,1.696 USD per Hour,1.773 USD per Hour,-,false,false
c5a.2xlarge,c5a,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.3,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,800,3200,100,3170,13300,396.25,0.768 USD per Hour,0.4 USD per Hour,0.525 USD per Hour,0.515 USD per Hour,0.414 USD per Hour,false,false
r6gd.metal,r6gd,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,64,arm64,64,-,1,-,2.5,512,3800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,4.448 USD per Hour,4.573 USD per Hour,5.1392 USD per Hour,4.56 USD per Hour,false,false
c7i.large,c7i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.2,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.20855 USD per Hour,0.11655 USD per Hour,0.17285 USD per Hour,0.14535 USD per Hour,0.12005 USD per Hour,false,false
r7i.2xlarge,r7i,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.2,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,1.0022 USD per Hour,0.6342 USD per Hour,0.7592 USD per Hour,0.7494 USD per Hour,0.6482 USD per Hour,false,false
x8g.metal-48xl,x8g,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,arm64,192,-,1,-,2.7,3072,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,-,22.51008 USD per Hour,22.63508 USD per Hour,24.35328 USD per Hour,22.84608 USD per Hour,true,false
c8gn.2xlarge,c8gn,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.8,16,0,-,-,0,supported,default,Up to 50 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,-,0.6189 USD per Hour,0.7439 USD per Hour,0.7341 USD per Hour,0.6329 USD per Hour,false,true
m8gd.2xlarge,m8gd,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.8,32,474,true,ssd,1,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,-,0.57968 USD per Hour,0.70468 USD per Hour,0.69488 USD per Hour,0.59368 USD per Hour,false,false
r7g.2xlarge,r7g,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.6,64,0,-,-,0,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,-,0.5134 USD per Hour,0.6384 USD per Hour,0.6286 USD per Hour,0.5274 USD per Hour,false,false
m6idn.xlarge,m6idn,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,16,237,true,ssd,1,supported,default,Up to 30 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,3125,12500,390.625,25000,100000,3125,0.58648 USD per Hour,0.40248 USD per Hour,0.45878 USD per Hour,0.46008 USD per Hour,0.40948 USD per Hour,false,true
c8g.large,c8g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.1038 USD per Hour,0.1601 USD per Hour,0.1326 USD per Hour,0.1073 USD per Hour,false,false
r5n.16xlarge,r5n,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,512,0,-,-,0,supported,default,75 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,13600,60000,1700,13600,60000,1700,8.736 USD per Hour,5.792 USD per Hour,5.917 USD per Hour,6.483 USD per Hour,5.904 USD per Hour,false,false
m6gd.16xlarge,m6gd,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.5,256,3800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,3.648 USD per Hour,3.773 USD per Hour,4.3392 USD per Hour,3.76 USD per Hour,false,false
r8i.xlarge,r8i,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.9,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.51696 USD per Hour,0.33296 USD per Hour,0.38926 USD per Hour,0.39056 USD per Hour,0.33996 USD per Hour,false,true
u-6tb1.56xlarge,u-6tb1,56xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,224,x86_64,224,"16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224",1,1,2.1,6144,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,38000,160000,4750,38000,160000,4750,65.91475 USD per Hour,55.61075 USD per Hour,55.73575 USD per Hour,57.76115 USD per Hour,56.00275 USD per Hour,false,false
m6i.metal,m6i,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,512,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,40000,160000,5000,40000,160000,5000,13.568 USD per Hour,7.68 USD per Hour,7.805 USD per Hour,8.9088 USD per Hour,7.904 USD per Hour,true,false
mac1.metal,mac1,metal,"ap-southeast-2a, ap-southeast-2b",false,false,true,,12,x86_64_mac,6,-,2,-,3.2,32,0,-,-,0,supported,default,25 Gigabit,required,8,30,30,true,"partition, spread",0,0,-,unsupported,ebs,true,-,-,true,14000,80000,1750,14000,80000,1750,-,-,-,-,-,false,false
c8gn.12xlarge,c8gn,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,96,0,-,-,0,supported,default,150 Gigabit,required,12,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,30000,120000,3750,30000,120000,3750,-,3.7133 USD per Hour,3.8383 USD per Hour,4.2317 USD per Hour,3.7973 USD per Hour,true,true
c5d.24xlarge,c5d,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",3.6,192,3600,true,ssd,4,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,19000,80000,2375,19000,80000,2375,10.464 USD per Hour,6.048 USD per Hour,6.148 USD per Hour,7.085 USD per Hour,6.216 USD per Hour,false,false
c5.12xlarge,c5,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.6,96,0,-,-,0,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,true,-,false,9500,40000,1187.5,9500,40000,1187.5,4.872 USD per Hour,2.664 USD per Hour,2.764 USD per Hour,3.182 USD per Hour,2.748 USD per Hour,false,false
c5ad.xlarge,c5ad,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.3,8,150,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,400,1600,50,3170,13300,396.25,0.41 USD per Hour,0.226 USD per Hour,0.282 USD per Hour,0.284 USD per Hour,0.233 USD per Hour,false,false
d3.2xlarge,d3,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",3.1,64,11880,true,hdd,6,supported,default,Up to 15 Gigabit,required,4,5,5,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,1700,10000,212.5,2800,15000,350,1.62 USD per Hour,1.252 USD per Hour,1.377 USD per Hour,1.367 USD per Hour,1.266 USD per Hour,false,false
c7i.16xlarge,c7i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",2,"1,2",3.2,128,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,6.6736 USD per Hour,3.7296 USD per Hour,3.8546 USD per Hour,4.4208 USD per Hour,3.8416 USD per Hour,true,false
c5a.24xlarge,c5a,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"1,2,3,4,8,12,16,20,24,28,32,36,40,44,48",2,"1,2",3.3,192,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,9.216 USD per Hour,4.8 USD per Hour,4.925 USD per Hour,5.837 USD per Hour,4.968 USD per Hour,false,false
r5b.large,r5b,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,1250,5417,156.25,10000,43333,1250,0.273 USD per Hour,0.181 USD per Hour,0.2373 USD per Hour,0.2098 USD per Hour,0.1845 USD per Hour,false,false
r5.metal,r5,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,x86_64,48,-,2,-,3.1,768,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,19000,80000,2375,19000,80000,2375,11.664 USD per Hour,7.248 USD per Hour,7.373 USD per Hour,8.285 USD per Hour,7.416 USD per Hour,false,false
t2.micro,t2,micro,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,1,"i386, x86_64",1,-,1,-,2.5,1,0,-,-,0,supported,unsupported,Low to Moderate,unsupported,2,2,2,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,0,0,0,0,0,0,0.0192 USD per Hour,0.0146 USD per Hour,0.0146 USD per Hour,0.029 USD per Hour,0.0164 USD per Hour,false,false
r5ad.large,r5ad,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.2,16,75,true,ssd,1,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,650,3600,81.25,2880,16000,360,0.251 USD per Hour,0.159 USD per Hour,0.215 USD per Hour,0.188 USD per Hour,0.163 USD per Hour,false,false
t3.large,t3,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",2.5,8,0,-,-,0,supported,default,Up to 5 Gigabit,required,3,12,12,true,"partition, spread",0,0,true,supported,ebs,true,true,true,true,695,4000,86.875,2780,15700,347.5,0.1332 USD per Hour,0.1056 USD per Hour,0.1619 USD per Hour,0.1344 USD per Hour,0.1091 USD per Hour,false,false
m8g.16xlarge,m8g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,256,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,3.5904 USD per Hour,3.7154 USD per Hour,4.2816 USD per Hour,3.7024 USD per Hour,true,false
p3.2xlarge,p3,2xlarge,ap-southeast-2a,false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.7,61,0,-,-,0,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",1,0,true,supported,ebs,true,-,-,true,1750,10000,218.75,1750,10000,218.75,4.602 USD per Hour,4.234 USD per Hour,4.334 USD per Hour,4.349 USD per Hour,4.248 USD per Hour,false,false
r5.4xlarge,r5,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.1,128,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,4750,18750,593.75,4750,18750,593.75,1.944 USD per Hour,1.208 USD per Hour,1.333 USD per Hour,1.381 USD per Hour,1.236 USD per Hour,false,false
i8g.24xlarge,i8g,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,arm64,96,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96",1,1,2.8,768,22500,true,ssd,6,supported,default,Up to 56.25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,9.8736 USD per Hour,9.9986 USD per Hour,10.9104 USD per Hour,10.0416 USD per Hour,true,false
c7i-flex.xlarge,c7i-flex,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.2,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,625,3600,78.125,10000,40000,1250,0.39625 USD per Hour,0.22145 USD per Hour,0.27775 USD per Hour,0.27905 USD per Hour,0.22845 USD per Hour,false,false
c1.xlarge,c1,xlarge,"ap-southeast-2a, ap-southeast-2b",false,false,false,xen,8,x86_64,8,-,1,-,,7,1680,true,hdd,4,supported,supported,High,unsupported,4,15,0,-,"partition, spread",0,0,-,unsupported,"ebs, instance-store",-,-,-,false,1000,8000,125,1000,8000,125,1.065 USD per Hour,0.655 USD per Hour,0.755 USD per Hour,0.77 USD per Hour,-,false,false
