Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
f2.48xlarge,f2,48xlarge,ap-southeast-2a,false,false,false,nitro,192,x86_64,96,"4,6,8,10,12,24,36,48,60,72,84,96",2,"1,2",3.4,2048,7520,true,ssd,8,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,8,-,unsupported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,-,19.008 USD per Hour,19.133 USD per Hour,20.8512 USD per Hour,19.344 USD per Hour,false,false
r7i.24xlarge,r7i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",2,"1,2",3.2,768,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,30000,120000,3750,30000,120000,3750,12.0264 USD per Hour,7.6104 USD per Hour,7.7354 USD per Hour,8.6472 USD per Hour,7.7784 USD per Hour,true,false
i3.8xlarge,i3,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",2.3,244,7600,true,ssd,4,supported,default,10 Gigabit,supported,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,7000,32500,875,7000,32500,875,4.464 USD per Hour,2.992 USD per Hour,3.092 USD per Hour,3.338 USD per Hour,3.048 USD per Hour,false,false
r8gd.metal-48xl,r8gd,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,arm64,192,-,1,-,2.7,1536,11400,true,ssd,6,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,-,16.23552 USD per Hour,16.36052 USD per Hour,18.07872 USD per Hour,16.57152 USD per Hour,true,false
r6id.metal,r6id,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,1024,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,17.024 USD per Hour,11.136 USD per Hour,11.261 USD per Hour,12.3648 USD per Hour,11.36 USD per Hour,true,false
r6id.8xlarge,r6id,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.5,256,1900,true,ssd,1,supported,default,12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,4.256 USD per Hour,2.784 USD per Hour,2.909 USD per Hour,3.1296 USD per Hour,2.84 USD per Hour,true,true
z1d.6xlarge,z1d,6xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,24,x86_64,12,"2,4,6,8,10,12",2,"1,2",4,192,900,true,ssd,1,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,9500,40000,1187.5,9500,40000,1187.5,3.816 USD per Hour,2.712 USD per Hour,2.837 USD per Hour,2.971 USD per Hour,2.754 USD per Hour,false,false
r8i.metal-48xl,r8i,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,96,-,2,-,3.9,1536,0,-,-,0,supported,default,75 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,24.81408 USD per Hour,15.98208 USD per Hour,16.10708 USD per Hour,17.82528 USD per Hour,16.31808 USD per Hour,true,true
m5zn.xlarge,m5zn,xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",4.5,16,0,-,-,0,supported,default,Up to 25 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,1564,6667,195.5,3170,13333,396.25,0.597 USD per Hour,0.413 USD per Hour,0.4693 USD per Hour,0.4706 USD per Hour,0.42 USD per Hour,false,false
c7i.12xlarge,c7i,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.2,96,0,-,-,0,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,15000,60000,1875,15000,60000,1875,5.0052 USD per Hour,2.7972 USD per Hour,2.9222 USD per Hour,3.3156 USD per Hour,2.8812 USD per Hour,true,false
c5a.8xlarge,c5a,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,8,12,16",2,"1,2",3.3,64,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,3170,13300,396.25,3170,13300,396.25,3.072 USD per Hour,1.6 USD per Hour,1.725 USD per Hour,1.946 USD per Hour,1.656 USD per Hour,false,false
t2.xlarge,t2,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,4,-,1,-,2.3,16,0,-,-,0,supported,unsupported,Moderate,unsupported,3,15,15,true,"partition, spread",0,0,true,supported,ebs,-,true,true,true,0,0,0,0,0,0,0.2746 USD per Hour,0.2336 USD per Hour,0.3336 USD per Hour,0.2912 USD per Hour,0.2406 USD per Hour,false,false
c6id.12xlarge,c6id,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"2,4,6,8,10,12,14,16,18,20,22,24",2,"1,2",3.5,96,2850,true,ssd,2,supported,default,18.75 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,15000,60000,1875,15000,60000,1875,5.3832 USD per Hour,3.1752 USD per Hour,3.3002 USD per Hour,3.6936 USD per Hour,3.2592 USD per Hour,true,true
c3.2xlarge,c3,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.8,15,160,true,ssd,2,supported,supported,High,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,1000,8000,125,1000,8000,125,0.953 USD per Hour,0.529 USD per Hour,0.629 USD per Hour,0.643 USD per Hour,-,false,false
r4.8xlarge,r4,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",2.3,244,0,-,-,0,supported,default,10 Gigabit,supported,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,7000,37500,875,7000,37500,875,4.0256 USD per Hour,2.5536 USD per Hour,2.6536 USD per Hour,2.9056 USD per Hour,2.616 USD per Hour,false,false
r5ad.xlarge,r5ad,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,2,2,"1,2",2.2,32,150,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,true,-,true,1085,6000,135.625,2880,16000,360,0.502 USD per Hour,0.318 USD per Hour,0.374 USD per Hour,0.376 USD per Hour,0.325 USD per Hour,false,false
m8gd.metal-24xl,m8gd,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,arm64,96,-,1,-,2.8,384,5700,true,ssd,3,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,6.95616 USD per Hour,7.08116 USD per Hour,7.99296 USD per Hour,7.12416 USD per Hour,true,false
d2.4xlarge,d2,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.4,122,24576,true,hdd,12,supported,default,High,unsupported,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,"ebs, instance-store",true,-,-,false,2000,16000,250,2000,16000,250,3.782 USD per Hour,3.48 USD per Hour,3.58 USD per Hour,3.653 USD per Hour,3.508 USD per Hour,false,false
x8g.8xlarge,x8g,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.8,512,0,-,-,0,supported,default,15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,10000,40000,1250,10000,40000,1250,-,3.75168 USD per Hour,3.87668 USD per Hour,4.09728 USD per Hour,3.80768 USD per Hour,false,false
r6idn.metal,r6idn,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,1024,7600,true,ssd,4,supported,default,200 Gigabit,required,16,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,100000,400000,12500,100000,400000,12500,21.16352 USD per Hour,15.27552 USD per Hour,15.40052 USD per Hour,16.50432 USD per Hour,15.49952 USD per Hour,true,false
m6gd.8xlarge,m6gd,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,arm64,32,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",1,1,2.5,128,1900,true,ssd,1,supported,default,12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,9500,40000,1187.5,9500,40000,1187.5,-,1.824 USD per Hour,1.949 USD per Hour,2.1696 USD per Hour,1.88 USD per Hour,false,false
x8g.16xlarge,x8g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,1024,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,7.50336 USD per Hour,7.62836 USD per Hour,8.19456 USD per Hour,7.61536 USD per Hour,true,false
c7gd.metal,c7gd,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,64,arm64,64,-,1,-,2.6,128,3800,true,ssd,2,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,3.8106 USD per Hour,3.9356 USD per Hour,4.5018 USD per Hour,3.9226 USD per Hour,true,false
m8gd.xlarge,m8gd,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,16,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,-,0.28984 USD per Hour,0.34614 USD per Hour,0.34744 USD per Hour,0.29684 USD per Hour,false,false
c7g.large,c7g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.6,4,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.0944 USD per Hour,0.1507 USD per Hour,0.1232 USD per Hour,0.0979 USD per Hour,false,false
m8i.metal-96xl,m8i,metal-96xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,384,x86_64,192,-,2,-,3.9,1536,0,-,-,0,supported,default,100 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,80000,480000,10000,80000,480000,10000,43.0656 USD per Hour,25.4016 USD per Hour,25.5266 USD per Hour,29.088 USD per Hour,26.0736 USD per Hour,true,true
r6gd.16xlarge,r6gd,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.5,512,3800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,4.448 USD per Hour,4.573 USD per Hour,5.1392 USD per Hour,4.56 USD per Hour,false,false
c6g.medium,c6g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.5,2,0,-,-,0,supported,default,Up to 10 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,315,2500,39.375,4750,20000,593.75,-,0.0444 USD per Hour,0.0754 USD per Hour,0.0588 USD per Hour,0.0462 USD per Hour,false,false
m8g.2xlarge,m8g,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.8,32,0,-,-,0,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,-,0.4488 USD per Hour,0.5738 USD per Hour,0.564 USD per Hour,0.4628 USD per Hour,false,false
i4i.12xlarge,i4i,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.5,384,11250,true,ssd,3,supported,default,28.12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,15000,60000,1875,15000,60000,1875,7.145 USD per Hour,4.937 USD per Hour,5.062 USD per Hour,5.455 USD per Hour,5.021 USD per Hour,true,false
r8g.xlarge,r8g,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,-,0.2824 USD per Hour,0.3387 USD per Hour,0.34 USD per Hour,0.2894 USD per Hour,false,false
i8g.16xlarge,i8g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,512,15000,true,ssd,4,supported,default,Up to 37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,6.5824 USD per Hour,6.7074 USD per Hour,7.2736 USD per Hour,6.6944 USD per Hour,true,false
c5d.xlarge,c5d,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,2,2,"1,2",3.4,8,100,true,ssd,1,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1150,6000,143.75,4750,20000,593.75,0.436 USD per Hour,0.252 USD per Hour,0.308 USD per Hour,0.31 USD per Hour,0.259 USD per Hour,false,false
r8i-flex.12xlarge,r8i-flex,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.9,384,0,-,-,0,supported,default,Up to 22.5 Gigabit,required,12,50,50,true,"partition, spread",0,0,true,supported,ebs,-,-,-,true,7500,30000,937.5,15000,60000,1875,5.89344 USD per Hour,3.79584 USD per Hour,3.92084 USD per Hour,4.31424 USD per Hour,3.87984 USD per Hour,false,true
m8gd.16xlarge,m8gd,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,256,3800,true,ssd,2,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,4.63744 USD per Hour,4.76244 USD per Hour,5.32864 USD per Hour,4.74944 USD per Hour,true,false
m5.large,m5,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,8,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,650,3600,81.25,4750,18750,593.75,0.212 USD per Hour,0.12 USD per Hour,0.176 USD per Hour,0.149 USD per Hour,0.124 USD per Hour,false,false
m4.10xlarge,m4,10xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,40,x86_64,20,"2,4,6,8,10,12,14,16,18,20",2,"1,2",2.4,160,0,-,-,0,supported,default,10 Gigabit,unsupported,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,4000,32000,500,4000,32000,500,4.34 USD per Hour,2.5 USD per Hour,2.6 USD per Hour,2.932 USD per Hour,2.57 USD per Hour,false,false
p5e.48xlarge,p5e,48xlarge,ap-southeast-2b,false,false,false,nitro,192,x86_64,96,"12,24,36,48,60,72,84,96",2,"1,2",3.6,2048,30400,true,ssd,8,supported,default,3200 Gigabit,required,64,50,50,true,"cluster, partition, spread",8,0,-,unsupported,ebs,-,-,-,true,80000,260000,10000,80000,260000,10000,-,-,-,-,-,true,false
c8i.xlarge,c8i,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.9,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.42876 USD per Hour,0.24476 USD per Hour,0.30106 USD per Hour,0.30236 USD per Hour,0.25176 USD per Hour,false,true
mac2-m2pro.metal,mac2-m2pro,metal,"ap-southeast-2a, ap-southeast-2b",false,false,true,,12,arm64_mac,12,-,1,-,3.5,32,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"partition, spread",0,0,-,unsupported,ebs,true,-,-,true,8000,55000,1000,8000,55000,1000,-,-,-,-,-,false,false
