Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
m8i-flex.12xlarge,m8i-flex,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",2,"1,2",3.9,192,0,-,-,0,supported,default,Up to 22.5 Gigabit,required,12,50,50,true,"partition, spread",0,0,true,supported,ebs,-,-,-,true,7500,30000,937.5,15000,60000,1875,5.11416 USD per Hour,3.01656 USD per Hour,3.14156 USD per Hour,3.53496 USD per Hour,3.10056 USD per Hour,false,true
i7i.24xlarge,i7i,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",2,"1,2",2.4,768,22500,true,ssd,6,supported,default,Up to 56.25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,15.277 USD per Hour,10.861 USD per Hour,10.986 USD per Hour,11.8978 USD per Hour,11.029 USD per Hour,true,false
d3.4xlarge,d3,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.1,128,23760,true,hdd,12,supported,default,Up to 15 Gigabit,required,4,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,2800,15000,350,2800,15000,350,3.24 USD per Hour,2.504 USD per Hour,2.629 USD per Hour,2.677 USD per Hour,2.532 USD per Hour,false,false
i3.2xlarge,i3,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,8,x86_64,4,"1,2,3,4",2,"1,2",2.3,61,1900,true,ssd,1,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1700,12000,212.5,1700,12000,212.5,1.116 USD per Hour,0.748 USD per Hour,0.848 USD per Hour,0.863 USD per Hour,0.762 USD per Hour,false,false
c8i.metal-96xl,c8i,metal-96xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,384,x86_64,192,-,2,-,3.9,768,0,-,-,0,supported,default,100 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,80000,480000,10000,80000,480000,10000,41.16096 USD per Hour,23.49696 USD per Hour,23.62196 USD per Hour,27.18336 USD per Hour,24.16896 USD per Hour,true,true
c6id.xlarge,c6id,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.5,8,237,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,1250,6000,156.25,10000,40000,1250,0.4486 USD per Hour,0.2646 USD per Hour,0.3209 USD per Hour,0.3222 USD per Hour,0.2716 USD per Hour,false,true
c6g.4xlarge,c6g,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.5,32,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,4750,20000,593.75,4750,20000,593.75,-,0.7104 USD per Hour,0.8354 USD per Hour,0.8832 USD per Hour,0.7384 USD per Hour,false,false
r5a.24xlarge,r5a,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"12,18,24,36,48",2,"1,2",2.5,768,0,-,-,0,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,13570,60000,1696.25,13570,60000,1696.25,10.944 USD per Hour,6.528 USD per Hour,6.653 USD per Hour,7.565 USD per Hour,6.696 USD per Hour,false,false
g5.8xlarge,g5,8xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,-,2,-,3.3,128,900,true,ssd,1,supported,default,25 Gigabit,required,8,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,16000,65000,2000,16000,65000,2000,4.65489 USD per Hour,3.18289 USD per Hour,3.30789 USD per Hour,3.52849 USD per Hour,3.23889 USD per Hour,false,false
r7i.48xlarge,r7i,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96",2,"1,2",3.2,1536,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,-,-,-,true,40000,240000,5000,40000,240000,5000,24.0528 USD per Hour,15.2208 USD per Hour,15.3458 USD per Hour,17.064 USD per Hour,15.5568 USD per Hour,true,false
c6id.4xlarge,c6id,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"2,4,6,8",2,"1,2",3.5,32,950,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.7944 USD per Hour,1.0584 USD per Hour,1.1834 USD per Hour,1.2312 USD per Hour,1.0864 USD per Hour,false,true
m6a.32xlarge,m6a,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"8,12,16,20,24,28,32,64",2,"1,2",3.6,512,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,12.8 USD per Hour,6.912 USD per Hour,7.037 USD per Hour,8.1408 USD per Hour,7.136 USD per Hour,true,false
m3.medium,m3,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,1,x86_64,1,-,1,-,2.5,3.75,4,true,ssd,1,supported,unsupported,Moderate,unsupported,2,6,0,-,"partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,0,0,0,0,0,0,0.156 USD per Hour,0.093 USD per Hour,0.193 USD per Hour,0.107 USD per Hour,0.095 USD per Hour,false,false
c8gn.medium,c8gn,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.8,2,0,-,-,0,supported,default,Up to 25 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,760,2500,95,10000,40000,1250,-,0.0774 USD per Hour,0.1337 USD per Hour,0.0918 USD per Hour,0.0791 USD per Hour,false,true
r6gd.12xlarge,r6gd,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,384,2850,true,ssd,2,supported,default,20 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,14250,50000,1781.25,14250,50000,1781.25,-,3.336 USD per Hour,3.461 USD per Hour,3.8544 USD per Hour,3.42 USD per Hour,false,false
m6a.24xlarge,m6a,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,32,48",2,"1,2",3.6,384,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,9.6 USD per Hour,5.184 USD per Hour,5.309 USD per Hour,6.2208 USD per Hour,5.352 USD per Hour,true,false
inf1.24xlarge,inf1,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48",2,"1,2",2.5,192,0,-,-,0,supported,default,100 Gigabit,required,11,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,-,5.902 USD per Hour,6.027 USD per Hour,6.938 USD per Hour,-,false,false
m7a.metal-48xl,m7a,metal-48xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,192,x86_64,192,-,1,-,3.7,768,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,240000,5000,40000,240000,5000,22.7424 USD per Hour,13.9104 USD per Hour,14.0354 USD per Hour,15.7536 USD per Hour,14.2464 USD per Hour,true,false
m8i.large,m8i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.9,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,20,20,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.2243 USD per Hour,0.1323 USD per Hour,0.1886 USD per Hour,0.1611 USD per Hour,0.1358 USD per Hour,false,true
m8i.96xlarge,m8i,96xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,384,x86_64,192,"12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192",2,"1,2",3.9,1536,0,-,-,0,supported,default,100 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,80000,480000,10000,80000,480000,10000,43.0656 USD per Hour,25.4016 USD per Hour,25.5266 USD per Hour,29.088 USD per Hour,26.0736 USD per Hour,true,true
r6i.32xlarge,r6i,32xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,128,x86_64,64,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64",2,"1,2",3.5,1024,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,40000,160000,5000,40000,160000,5000,15.552 USD per Hour,9.664 USD per Hour,9.789 USD per Hour,10.8928 USD per Hour,9.888 USD per Hour,true,true
m8i-flex.xlarge,m8i-flex,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,x86_64,2,"1,2",2,"1,2",3.9,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,630,3600,78.75,10000,40000,1250,0.42618 USD per Hour,0.25138 USD per Hour,0.30768 USD per Hour,0.30898 USD per Hour,0.25838 USD per Hour,false,true
m8i-flex.large,m8i-flex,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.9,8,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,20,20,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,315,2500,39.375,10000,40000,1250,0.21309 USD per Hour,0.12569 USD per Hour,0.18199 USD per Hour,0.15449 USD per Hour,0.12919 USD per Hour,false,true
r7g.large,r7g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.6,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.1284 USD per Hour,0.1847 USD per Hour,0.1572 USD per Hour,0.1319 USD per Hour,false,false
c6a.2xlarge,c6a,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"1,2,3,4",2,"1,2",3.6,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,0.7676 USD per Hour,0.3996 USD per Hour,0.5246 USD per Hour,0.5148 USD per Hour,0.4136 USD per Hour,false,false
c6i.metal,c6i,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,256,0,-,-,0,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,12.992 USD per Hour,7.104 USD per Hour,7.229 USD per Hour,8.3328 USD per Hour,7.328 USD per Hour,true,false
m5ad.16xlarge,m5ad,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",2.5,256,2400,true,ssd,4,supported,default,12 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,9500,40000,1187.5,9500,40000,1187.5,7.104 USD per Hour,4.16 USD per Hour,4.285 USD per Hour,4.851 USD per Hour,4.272 USD per Hour,false,false
im4gn.16xlarge,im4gn,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.5,256,30000,true,ssd,4,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,-,6.97734 USD per Hour,7.10234 USD per Hour,7.66854 USD per Hour,7.08934 USD per Hour,true,false
x8g.xlarge,x8g,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,4,arm64,4,"1,2,3,4",1,1,2.8,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,1250,6000,156.25,10000,40000,1250,-,0.46896 USD per Hour,0.52526 USD per Hour,0.52656 USD per Hour,0.47596 USD per Hour,false,false
i3en.large,i3en,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.1,16,1250,true,ssd,1,supported,default,Up to 25 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,576,3000,72.1,4750,20000,593.75,0.363 USD per Hour,0.271 USD per Hour,0.327 USD per Hour,0.3 USD per Hour,0.275 USD per Hour,false,false
m8g.metal-24xl,m8g,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,arm64,96,-,1,-,2.8,384,0,-,-,0,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,5.3856 USD per Hour,5.5106 USD per Hour,6.4224 USD per Hour,5.5536 USD per Hour,true,false
c8g.16xlarge,c8g,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,arm64,64,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",1,1,2.8,128,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,20000,80000,2500,20000,80000,2500,-,3.3216 USD per Hour,3.4466 USD per Hour,4.0128 USD per Hour,3.4336 USD per Hour,true,false
i8g.12xlarge,i8g,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,384,11250,true,ssd,3,supported,default,Up to 28.12 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,-,4.9368 USD per Hour,5.0618 USD per Hour,5.4552 USD per Hour,5.0208 USD per Hour,true,false
x1e.4xlarge,x1e,4xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.3,488,480,true,ssd,1,supported,default,Up to 10 Gigabit,supported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,1750,10000,218.75,1750,10000,218.75,5.572 USD per Hour,4.836 USD per Hour,4.936 USD per Hour,5.009 USD per Hour,4.864 USD per Hour,false,false
