Instance type,Instance family,Instance size,Availability zones,Free tier eligible,Free Trial available,Bare metal,Hypervisor,vCPUs,Architecture,Cores,Valid cores,Threads per core,Valid threads per core,Sustained clock speed (GHz),Memory (GiB),Storage (GB),Local instance storage,Storage type,Storage disk count,EBS encryption support,EBS optimization support,Network performance,ENA support,Maximum number of network interfaces,IPv4 addresses per interface,IPv6 addresses per interface,IPv6 support,Supported placement group strategies,GPUs,FPGAs,Auto Recovery support,Reboot migration support,Supported root device types,Dedicated Host support,On-Demand Hibernation support,Burstable Performance support,Current generation,EBS Baseline Bandwidth (Mbps),EBS Baseline IOPS,EBS Baseline Throughput (MB/s),EBS Maximum Bandwidth (Mbps),EBS Maximum IOPS,EBS Maximum Throughput (MB/s),On-Demand Windows pricing,On-Demand Linux pricing,On-Demand SUSE pricing,On-Demand RHEL pricing,On-Demand Ubuntu Pro pricing,ENA Express support,ENA queues support
r3.xlarge,r3,xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,4,x86_64,2,"1,2",2,"1,2",2.5,30.5,80,true,ssd,1,supported,supported,Moderate,unsupported,4,15,15,true,"cluster, partition, spread",0,0,true,unsupported,"ebs, instance-store",true,true,-,false,500,4000,62.5,500,4000,62.5,0.625 USD per Hour,0.399 USD per Hour,0.499 USD per Hour,0.458 USD per Hour,-,false,false
m8gd.large,m8gd,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,8,118,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,630,3600,78.75,10000,40000,1250,-,0.14492 USD per Hour,0.20122 USD per Hour,0.17372 USD per Hour,0.14842 USD per Hour,false,false
x8g.12xlarge,x8g,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,768,0,-,-,0,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,15000,60000,1875,15000,60000,1875,-,5.62752 USD per Hour,5.75252 USD per Hour,6.14592 USD per Hour,5.71152 USD per Hour,true,false
x8g.medium,x8g,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.8,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,315,2500,39.375,10000,40000,1250,-,0.11724 USD per Hour,0.17354 USD per Hour,0.13164 USD per Hour,0.11899 USD per Hour,false,false
z1d.12xlarge,z1d,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,x86_64,24,"4,6,8,10,12,14,16,18,20,22,24",2,"1,2",4,384,1800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,7.632 USD per Hour,5.424 USD per Hour,5.549 USD per Hour,5.942 USD per Hour,5.508 USD per Hour,false,false
r5.2xlarge,r5,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,x86_64,4,"2,4",2,"1,2",3.1,64,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,2300,12000,287.5,4750,18750,593.75,0.972 USD per Hour,0.604 USD per Hour,0.729 USD per Hour,0.719 USD per Hour,0.618 USD per Hour,false,false
c7g.2xlarge,c7g,2xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,8,arm64,8,"1,2,3,4,5,6,7,8",1,1,2.6,16,0,-,-,0,supported,default,Up to 15 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,2500,12000,312.5,10000,40000,1250,-,0.3774 USD per Hour,0.5024 USD per Hour,0.4926 USD per Hour,0.3914 USD per Hour,false,false
m8i.48xlarge,m8i,48xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,192,x86_64,96,"6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96",2,"1,2",3.9,768,0,-,-,0,supported,default,75 Gigabit,required,24,64,64,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,60000,240000,7500,60000,240000,7500,21.5328 USD per Hour,12.7008 USD per Hour,12.8258 USD per Hour,14.544 USD per Hour,13.0368 USD per Hour,true,true
c7g.metal,c7g,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,64,arm64,64,-,1,-,2.6,128,0,-,-,0,supported,default,30 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,20000,80000,2500,20000,80000,2500,-,3.0195 USD per Hour,3.1445 USD per Hour,3.7107 USD per Hour,3.1315 USD per Hour,true,false
z1d.metal,z1d,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,48,x86_64,24,-,2,-,4,384,1800,true,ssd,2,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,7.632 USD per Hour,5.424 USD per Hour,5.549 USD per Hour,5.942 USD per Hour,5.508 USD per Hour,false,false
c8g.metal-24xl,c8g,metal-24xl,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,96,arm64,96,-,1,-,2.8,192,0,-,-,0,supported,default,40 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,-,4.9824 USD per Hour,5.1074 USD per Hour,6.0192 USD per Hour,5.1504 USD per Hour,true,false
c6a.4xlarge,c6a,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.6,32,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.5352 USD per Hour,0.7992 USD per Hour,0.9242 USD per Hour,0.972 USD per Hour,0.8272 USD per Hour,false,false
a1.metal,a1,metal,"ap-southeast-2a, ap-southeast-2c",false,false,true,,16,arm64,16,-,1,-,2.3,32,0,-,-,0,supported,default,Up to 10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,3500,20000,437.5,3500,20000,437.5,-,0.533 USD per Hour,0.658 USD per Hour,0.706 USD per Hour,-,false,false
i3.large,i3,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,2,x86_64,1,1,2,"1,2",2.3,15.3,475,true,ssd,1,supported,default,Up to 10 Gigabit,supported,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,425,3000,53.125,425,3000,53.125,0.279 USD per Hour,0.187 USD per Hour,0.287 USD per Hour,0.216 USD per Hour,0.191 USD per Hour,false,false
r6in.8xlarge,r6in,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,"1,2",3.5,256,0,-,-,0,supported,default,50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,25000,100000,3125,25000,100000,3125,4.86032 USD per Hour,3.38832 USD per Hour,3.51332 USD per Hour,3.73392 USD per Hour,3.44432 USD per Hour,true,true
i8g.large,i8g,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,arm64,2,"1,2",1,1,2.8,16,468,true,ssd,1,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,625,2500,78.125,10000,40000,1250,-,0.2057 USD per Hour,0.262 USD per Hour,0.2345 USD per Hour,0.2092 USD per Hour,false,false
m8gd.medium,m8gd,medium,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,1,arm64,1,-,1,-,2.8,4,59,true,ssd,1,supported,default,Up to 12.5 Gigabit,required,2,4,4,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,315,2500,39.375,10000,40000,1250,-,0.07246 USD per Hour,0.12876 USD per Hour,0.08686 USD per Hour,0.07421 USD per Hour,false,false
m5ad.24xlarge,m5ad,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"12,18,24,36,48",2,"1,2",2.2,384,3600,true,ssd,4,supported,default,20 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,-,-,-,true,13750,60000,1718.75,13750,60000,1718.75,10.656 USD per Hour,6.24 USD per Hour,6.365 USD per Hour,7.277 USD per Hour,6.408 USD per Hour,false,false
m6g.12xlarge,m6g,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.5,192,0,-,-,0,supported,default,20 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,14250,50000,1781.25,14250,50000,1781.25,-,2.304 USD per Hour,2.429 USD per Hour,2.8224 USD per Hour,2.388 USD per Hour,false,false
m6id.metal,m6id,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,512,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,15.4304 USD per Hour,9.5424 USD per Hour,9.6674 USD per Hour,10.7712 USD per Hour,9.7664 USD per Hour,true,false
r6idn.4xlarge,r6idn,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.5,128,950,true,ssd,1,supported,default,Up to 50 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,12500,50000,1562.5,25000,100000,3125,2.64544 USD per Hour,1.90944 USD per Hour,2.03444 USD per Hour,2.08224 USD per Hour,1.93744 USD per Hour,false,true
r7i.large,r7i,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.2,16,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,650,3600,81.25,10000,40000,1250,0.25055 USD per Hour,0.15855 USD per Hour,0.21485 USD per Hour,0.18735 USD per Hour,0.16205 USD per Hour,false,false
r5dn.16xlarge,r5dn,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.1,512,2400,true,ssd,4,supported,default,75 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,13600,60000,1700,13600,60000,1700,9.472 USD per Hour,6.528 USD per Hour,6.653 USD per Hour,7.2192 USD per Hour,6.64 USD per Hour,false,false
a1.2xlarge,a1,2xlarge,"ap-southeast-2a, ap-southeast-2c",false,false,false,nitro,8,arm64,8,-,1,-,2.3,16,0,-,-,0,supported,default,Up to 10 Gigabit,required,4,15,15,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,1750,10000,218.75,3500,20000,437.5,-,0.2664 USD per Hour,0.3914 USD per Hour,0.3816 USD per Hour,-,false,false
p5.4xlarge,p5,4xlarge,ap-southeast-2b,false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.6,256,3800,true,ssd,1,supported,default,100 Gigabit,required,4,30,30,true,"cluster, partition, spread",1,0,-,unsupported,ebs,-,-,-,true,10000,32500,1250,10000,32500,1250,9.68 USD per Hour,8.944 USD per Hour,9.069 USD per Hour,9.1168 USD per Hour,8.972 USD per Hour,true,false
m7a.4xlarge,m7a,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,16,"1,2,4,6,8,10,12,14,16",1,1,3.7,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,1.8952 USD per Hour,1.1592 USD per Hour,1.2842 USD per Hour,1.332 USD per Hour,1.1872 USD per Hour,false,false
c5n.metal,c5n,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,72,x86_64,36,-,2,-,3.4,192,0,-,-,0,supported,default,100 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,19000,80000,2375,19000,80000,2375,8.388 USD per Hour,5.076 USD per Hour,5.201 USD per Hour,5.854 USD per Hour,5.202 USD per Hour,false,false
c6id.metal,c6id,metal,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,true,,128,x86_64,64,-,2,-,3.5,256,7600,true,ssd,4,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,-,-,true,40000,160000,5000,40000,160000,5000,14.3552 USD per Hour,8.4672 USD per Hour,8.5922 USD per Hour,9.696 USD per Hour,8.6912 USD per Hour,true,false
x2idn.16xlarge,x2idn,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,1024,1900,true,ssd,1,supported,default,50 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,unsupported,ebs,true,-,-,true,40000,173333,5000,40000,173333,5000,12.6145 USD per Hour,9.6705 USD per Hour,9.7955 USD per Hour,10.3617 USD per Hour,9.7825 USD per Hour,true,false
r7g.4xlarge,r7g,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,arm64,16,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,2.6,128,0,-,-,0,supported,default,Up to 15 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,true,5000,20000,625,10000,40000,1250,-,1.0269 USD per Hour,1.1519 USD per Hour,1.1997 USD per Hour,1.0549 USD per Hour,false,false
c8gd.12xlarge,c8gd,12xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,48,arm64,48,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",1,1,2.8,96,2850,true,ssd,3,supported,default,22.5 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,ebs,true,true,-,true,15000,60000,1875,15000,60000,1875,-,3.0864 USD per Hour,3.2114 USD per Hour,3.6048 USD per Hour,3.1704 USD per Hour,true,false
c5.large,c5,large,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,2,x86_64,1,1,2,"1,2",3.4,4,0,-,-,0,supported,default,Up to 10 Gigabit,required,3,10,10,true,"cluster, partition, spread",0,0,true,supported,ebs,true,true,-,false,650,4000,81.25,4750,20000,593.75,0.203 USD per Hour,0.111 USD per Hour,0.167 USD per Hour,0.14 USD per Hour,0.115 USD per Hour,false,false
r6a.24xlarge,r6a,24xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,96,x86_64,48,"4,6,8,10,12,14,16,32,48",2,"1,2",3.6,768,0,-,-,0,supported,default,37.5 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,true,30000,120000,3750,30000,120000,3750,10.9392 USD per Hour,6.5232 USD per Hour,6.6482 USD per Hour,7.56 USD per Hour,6.6912 USD per Hour,true,false
r6i.16xlarge,r6i,16xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,64,x86_64,32,"2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32",2,"1,2",3.5,512,0,-,-,0,supported,default,25 Gigabit,required,15,50,50,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,20000,80000,2500,20000,80000,2500,7.776 USD per Hour,4.832 USD per Hour,4.957 USD per Hour,5.5232 USD per Hour,4.944 USD per Hour,true,true
m7i-flex.4xlarge,m7i-flex,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",3.2,64,0,-,-,0,supported,default,Up to 12.5 Gigabit,required,8,30,30,true,"partition, spread",0,0,true,supported,ebs,-,true,-,true,2500,12000,312.5,10000,40000,1250,1.6568 USD per Hour,0.9576 USD per Hour,1.0826 USD per Hour,1.1304 USD per Hour,0.9856 USD per Hour,false,false
r5.8xlarge,r5,8xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,nitro,32,x86_64,16,"2,4,6,8,10,12,14,16",2,"1,2",3.1,256,0,-,-,0,supported,default,10 Gigabit,required,8,30,30,true,"cluster, partition, spread",0,0,true,supported,ebs,true,-,-,false,6800,30000,850,6800,30000,850,3.888 USD per Hour,2.416 USD per Hour,2.541 USD per Hour,2.762 USD per Hour,2.472 USD per Hour,false,false
i2.4xlarge,i2,4xlarge,"ap-southeast-2a, ap-southeast-2b, ap-southeast-2c",false,false,false,xen,16,x86_64,8,"1,2,3,4,5,6,7,8",2,"1,2",2.5,122,3200,true,ssd,4,supported,supported,High,unsupported,8,30,30,true,"cluster, partition, spread",0,0,-,unsupported,"ebs, instance-store",true,-,-,false,2000,16000,250,2000,16000,250,4.674 USD per Hour,4.07 USD per Hour,4.17 USD per Hour,4.245 USD per Hour,-,false,false
